Complex,SPRmlF,SPRF,SPRml,SPRuv
C1,,,13.502,17.39034
C1,,,13.503,17.41457
C1,,,13.504,17.39964
C1,,,13.505,17.38301
C1,,,13.506,17.39944
C1,,,13.506,17.42204
C1,,,13.507,17.45013
C1,,,13.508,17.45
C1,,,13.509,17.44665
C1,,,13.51,17.43663
C1,,,13.511,17.43073
C1,,,13.511,17.45765
C1,,,13.512,17.48386
C1,,,13.513,17.49628
C1,,,13.514,17.49387
C1,,,13.515,17.47718
C1,,,13.516,17.47398
C1,,,13.516,17.50463
C1,,,13.517,17.5041
C1,,,13.518,17.48517
C1,,,13.519,17.50537
C1,,,13.52,17.52921
C1,,,13.521,17.5447
C1,,,13.521,17.55849
C1,,,13.522,17.5589
C1,,,13.523,17.5598
C1,,,13.524,17.56705
C1,,,13.525,17.57645
C1,,,13.526,17.57215
C1,,,13.526,17.57668
C1,,,13.527,17.62214
C1,,,13.528,17.63326
C1,,,13.529,17.60489
C1,,,13.53,17.61601
C1,,,13.531,17.61998
C1,,,13.531,17.62495
C1,,,13.532,17.6503
C1,,,13.533,17.64478
C1,,,13.534,17.64884
C1,,,13.535,17.66684
C1,,,13.536,17.65748
C1,,,13.536,17.66715
C1,,,13.537,17.68122
C1,,,13.538,17.69628
C1,,,13.539,17.71791
C1,,,13.54,17.72783
C1,,,13.541,17.75812
C1,,,13.541,17.74849
C1,,,13.542,17.7179
C1,,,13.543,17.72533
C1,,,13.544,17.77177
C1,,,13.545,17.79597
C1,,,13.546,17.78091
C1,,,13.546,17.77518
C1,,,13.547,17.78002
C1,,,13.548,17.79755
C1,,,13.549,17.80816
C1,,,13.55,17.82088
C1,,,13.551,17.84127
C1,,,13.551,17.82673
C1,,,13.552,17.80628
C1,,,13.553,17.83169
C1,,,13.554,17.862
C1,,,13.555,17.85669
C1,,,13.556,17.85906
C1,,,13.556,17.87476
C1,,,13.557,17.90651
C1,,,13.558,17.90961
C1,,,13.559,17.88405
C1,,,13.56,17.90953
C1,,,13.561,17.93668
C1,,,13.561,17.92757
C1,,,13.562,17.92879
C1,,,13.563,17.92307
C1,,,13.564,17.94637
C1,,,13.565,17.96235
C1,,,13.566,17.95141
C1,,,13.566,17.98652
C1,,,13.567,18.01829
C1,,,13.568,18.02617
C1,,,13.569,18.02197
C1,,,13.57,18.03563
C1,,,13.571,18.05968
C1,,,13.571,18.07224
C1,,,13.572,18.07641
C1,,,13.573,18.08925
C1,,,13.574,18.09673
C1,,,13.575,18.08432
C1,,,13.576,18.10789
C1,,,13.576,18.13848
C1,,,13.577,18.1325
C1,,,13.578,18.1302
C1,,,13.579,18.14607
C1,,,13.58,18.16388
C1,,,13.581,18.16648
C1,,,13.581,18.16823
C1,,,13.582,18.14878
C1,,,13.583,18.14436
C1,,,13.584,18.16522
C1,,,13.585,18.14159
C1,,,13.585,18.16858
C1,,,13.586,18.21412
C1,,,13.587,18.2285
C1,,,13.588,18.26346
C1,,,13.589,18.27344
C1,,,13.59,18.27516
C1,,,13.59,18.27877
C1,,,13.591,18.26898
C1,,,13.592,18.27603
C1,,,13.593,18.31027
C1,,,13.594,18.31781
C1,,,13.595,18.32638
C1,,,13.595,18.33168
C1,,,13.596,18.32931
C1,,,13.597,18.33207
C1,,,13.598,18.3555
C1,,,13.599,18.3886
C1,,,13.6,18.39109
C1,,,13.6,18.41138
C1,,,13.601,18.41871
C1,,,13.602,18.41399
C1,,,13.603,18.42867
C1,,,13.604,18.45065
C1,,,13.605,18.43387
C1,,,13.605,18.44633
C1,,,13.606,18.48293
C1,,,13.607,18.47597
C1,,,13.608,18.47268
C1,,,13.609,18.50455
C1,,,13.61,18.55803
C1,,,13.61,18.53843
C1,,,13.611,18.52905
C1,,,13.612,18.55742
C1,,,13.613,18.57846
C1,,,13.614,18.59978
C1,,,13.615,18.59005
C1,,,13.615,18.59432
C1,,,13.616,18.6338
C1,,,13.617,18.63182
C1,,,13.618,18.60869
C1,,,13.619,18.63283
C1,,,13.62,18.65434
C1,,,13.62,18.66909
C1,,,13.621,18.65822
C1,,,13.622,18.67079
C1,,,13.623,18.70587
C1,,,13.624,18.68968
C1,,,13.625,18.69248
C1,,,13.625,18.72455
C1,,,13.626,18.75024
C1,,,13.627,18.76656
C1,,,13.628,18.75619
C1,,,13.629,18.75717
C1,,,13.63,18.79714
C1,,,13.63,18.81265
C1,,,13.631,18.79985
C1,,,13.632,18.80058
C1,,,13.633,18.82325
C1,,,13.634,18.82347
C1,,,13.635,18.8393
C1,,,13.635,18.88499
C1,,,13.636,18.90464
C1,,,13.637,18.89436
C1,,,13.638,18.88483
C1,,,13.639,18.89842
C1,,,13.64,18.93145
C1,,,13.64,18.96728
C1,,,13.641,18.97085
C1,,,13.642,18.96117
C1,,,13.643,18.98636
C1,,,13.644,19.01027
C1,,,13.645,19.01197
C1,,,13.645,19.04018
C1,,,13.646,19.04566
C1,,,13.647,19.03563
C1,,,13.648,19.05177
C1,,,13.649,19.04611
C1,,,13.65,19.05554
C1,,,13.65,19.06819
C1,,,13.651,19.06819
C1,,,13.652,19.10423
C1,,,13.653,19.11557
C1,,,13.654,19.10505
C1,,,13.655,19.14262
C1,,,13.655,19.1804
C1,,,13.656,19.1723
C1,,,13.657,19.1751
C1,,,13.658,19.214
C1,,,13.659,19.24438
C1,,,13.66,19.22664
C1,,,13.66,19.23623
C1,,,13.661,19.27695
C1,,,13.662,19.27645
C1,,,13.663,19.26268
C1,,,13.664,19.28421
C1,,,13.665,19.3307
C1,,,13.665,19.33497
C1,,,13.666,19.33098
C1,,,13.667,19.33726
C1,,,13.668,19.33765
C1,,,13.669,19.36379
C1,,,13.67,19.37256
C1,,,13.67,19.39763
C1,,,13.671,19.43001
C1,,,13.672,19.42905
C1,,,13.673,19.44278
C1,,,13.674,19.4576
C1,,,13.675,19.45991
C1,,,13.675,19.49623
C1,,,13.676,19.52178
C1,,,13.677,19.51608
C1,,,13.678,19.49833
C1,,,13.679,19.49172
C1,,,13.68,19.55151
C1,,,13.68,19.59356
C1,,,13.681,19.5775
C1,,,13.682,19.57393
C1,,,13.683,19.56986
C1,,,13.684,19.59078
C1,,,13.685,19.6383
C1,,,13.685,19.64409
C1,,,13.686,19.64088
C1,,,13.687,19.64941
C1,,,13.688,19.65225
C1,,,13.689,19.66345
C1,,,13.69,19.70287
C1,,,13.69,19.72324
C1,,,13.691,19.71656
C1,,,13.692,19.73028
C1,,,13.693,19.7602
C1,,,13.694,19.76919
C1,,,13.695,19.76577
C1,,,13.695,19.76782
C1,,,13.696,19.75602
C1,,,13.697,19.76039
C1,,,13.698,19.80286
C1,,,13.699,19.82149
C1,,,13.7,19.83413
C1,,,13.7,19.86197
C1,,,13.701,19.88212
C1,,,13.702,19.91433
C1,,,13.703,19.9313
C1,,,13.704,19.93678
C1,,,13.705,19.93771
C1,,,13.705,19.96691
C1,,,13.706,19.99678
C1,,,13.707,19.98759
C1,,,13.708,19.98645
C1,,,13.709,19.99296
C1,,,13.71,20.02246
C1,,,13.71,20.05925
C1,,,13.711,20.07473
C1,,,13.712,20.07692
C1,,,13.713,20.06673
C1,,,13.714,20.07047
C1,,,13.715,20.08809
C1,,,13.715,20.11204
C1,,,13.716,20.11649
C1,,,13.717,20.11897
C1,,,13.718,20.13012
C1,,,13.719,20.16733
C1,,,13.72,20.19651
C1,,,13.72,20.21196
C1,,,13.721,20.2364
C1,,,13.722,20.23781
C1,,,13.723,20.25825
C1,,,13.724,20.3096
C1,,,13.725,20.32977
C1,,,13.725,20.32912
C1,,,13.726,20.33483
C1,,,13.727,20.35687
C1,,,13.728,20.36885
C1,,,13.729,20.36895
C1,,,13.729,20.39205
C1,,,13.73,20.41506
C1,,,13.731,20.42879
C1,,,13.732,20.45206
C1,,,13.733,20.45786
C1,,,13.734,20.463
C1,,,13.734,20.50271
C1,,,13.735,20.4972
C1,,,13.736,20.50627
C1,,,13.737,20.53361
C1,,,13.738,20.54751
C1,,,13.739,20.58134
C1,,,13.739,20.60058
C1,,,13.74,20.60475
C1,,,13.741,20.60328
C1,,,13.742,20.60381
C1,,,13.743,20.61671
C1,,,13.744,20.63409
C1,,,13.744,20.64255
C1,,,13.745,20.66056
C1,,,13.746,20.69372
C1,,,13.747,20.71927
C1,,,13.748,20.7352
C1,,,13.749,20.73874
C1,,,13.749,20.74444
C1,,,13.75,20.75461
C1,,,13.751,20.77303
C1,,,13.752,20.79561
C1,,,13.753,20.8124
C1,,,13.754,20.82246
C1,,,13.754,20.84376
C1,,,13.755,20.87483
C1,,,13.756,20.89263
C1,,,13.757,20.89322
C1,,,13.758,20.91027
C1,,,13.759,20.93866
C1,,,13.759,20.95145
C1,,,13.76,20.96817
C1,,,13.761,20.98589
C1,,,13.762,21.00157
C1,,,13.763,21.00633
C1,,,13.764,21.02759
C1,,,13.764,21.05525
C1,,,13.765,21.065
C1,,,13.766,21.0788
C1,,,13.767,21.09174
C1,,,13.768,21.1031
C1,,,13.769,21.11177
C1,,,13.769,21.12998
C1,,,13.77,21.13833
C1,,,13.771,21.1449
C1,,,13.772,21.158
C1,,,13.773,21.17595
C1,,,13.774,21.19078
C1,,,13.774,21.21218
C1,,,13.775,21.24914
C1,,,13.776,21.27312
C1,,,13.777,21.27643
C1,,,13.778,21.28191
C1,,,13.779,21.30189
C1,,,13.779,21.33839
C1,,,13.78,21.34609
C1,,,13.781,21.35439
C1,,,13.782,21.39092
C1,,,13.783,21.37986
C1,,,13.784,21.40598
C1,,,13.784,21.43296
C1,,,13.785,21.42755
C1,,,13.786,21.44556
C1,,,13.787,21.45259
C1,,,13.788,21.47144
C1,,,13.789,21.49246
C1,,,13.789,21.51584
C1,,,13.79,21.54753
C1,,,13.791,21.56892
C1,,,13.792,21.60012
C1,,,13.793,21.61581
C1,,,13.794,21.5989
C1,,,13.794,21.59358
C1,,,13.795,21.61091
C1,,,13.796,21.63889
C1,,,13.797,21.68161
C1,,,13.798,21.70966
C1,,,13.799,21.7038
C1,,,13.799,21.70602
C1,,,13.8,21.72554
C1,,,13.801,21.73151
C1,,,13.802,21.74214
C1,,,13.803,21.75401
C1,,,13.804,21.77453
C1,,,13.804,21.81341
C1,,,13.805,21.82405
C1,,,13.806,21.83503
C1,,,13.807,21.87826
C1,,,13.808,21.91161
C1,,,13.809,21.92108
C1,,,13.809,21.93853
C1,,,13.81,21.95627
C1,,,13.811,21.96407
C1,,,13.812,21.98505
C1,,,13.813,22.02654
C1,,,13.814,22.05663
C1,,,13.814,22.05758
C1,,,13.815,22.04144
C1,,,13.816,22.04636
C1,,,13.817,22.08838
C1,,,13.818,22.10769
C1,,,13.819,22.10623
C1,,,13.819,22.13062
C1,,,13.82,22.17258
C1,,,13.821,22.17866
C1,,,13.822,22.17532
C1,,,13.823,22.19566
C1,,,13.824,22.21843
C1,,,13.824,22.23377
C1,,,13.825,22.24652
C1,,,13.826,22.2568
C1,,,13.827,22.28506
C1,,,13.828,22.3261
C1,,,13.829,22.34425
C1,,,13.829,22.34834
C1,,,13.83,22.35924
C1,,,13.831,22.37019
C1,,,13.832,22.38551
C1,,,13.833,22.42528
C1,,,13.834,22.45291
C1,,,13.834,22.45093
C1,,,13.835,22.44858
C1,,,13.836,22.49459
C1,,,13.837,22.56175
C1,,,13.838,22.56918
C1,,,13.839,22.56006
C1,,,13.839,22.56723
C1,,,13.84,22.58726
C1,,,13.841,22.60748
C1,,,13.842,22.61448
C1,,,13.843,22.63264
C1,,,13.844,22.66933
C1,,,13.844,22.69904
C1,,,13.845,22.71748
C1,,,13.846,22.72608
C1,,,13.847,22.73162
C1,,,13.848,22.73477
C1,,,13.849,22.73819
C1,,,13.849,22.76992
C1,,,13.85,22.8077
C1,,,13.851,22.82805
C1,,,13.852,22.84179
C1,,,13.853,22.86106
C1,,,13.854,22.88575
C1,,,13.854,22.89286
C1,,,13.855,22.90986
C1,,,13.856,22.94796
C1,,,13.857,22.97192
C1,,,13.858,22.97563
C1,,,13.859,22.99171
C1,,,13.859,23.00657
C1,,,13.86,23.01726
C1,,,13.861,23.04901
C1,,,13.862,23.08332
C1,,,13.863,23.11163
C1,,,13.864,23.12039
C1,,,13.864,23.11574
C1,,,13.865,23.12471
C1,,,13.866,23.13216
C1,,,13.867,23.15271
C1,,,13.868,23.18295
C1,,,13.869,23.20394
C1,,,13.869,23.22358
C1,,,13.87,23.2301
C1,,,13.871,23.24212
C1,,,13.872,23.26725
C1,,,13.873,23.29594
C1,,,13.873,23.3205
C1,,,13.874,23.33733
C1,,,13.875,23.336
C1,,,13.876,23.32603
C1,,,13.877,23.34801
C1,,,13.878,23.38606
C1,,,13.878,23.39765
C1,,,13.879,23.40704
C1,,,13.88,23.42547
C1,,,13.881,23.44942
C1,,,13.882,23.47903
C1,,,13.883,23.50944
C1,,,13.883,23.55055
C1,,,13.884,23.57533
C1,,,13.885,23.57748
C1,,,13.886,23.5985
C1,,,13.887,23.61368
C1,,,13.888,23.61635
C1,,,13.888,23.6466
C1,,,13.889,23.67488
C1,,,13.89,23.6914
C1,,,13.891,23.70783
C1,,,13.892,23.71595
C1,,,13.893,23.735
C1,,,13.893,23.76856
C1,,,13.894,23.79109
C1,,,13.895,23.81163
C1,,,13.896,23.83521
C1,,,13.897,23.85521
C1,,,13.898,23.87504
C1,,,13.898,23.89887
C1,,,13.899,23.91576
C1,,,13.9,23.9235
C1,,,13.901,23.93662
C1,,,13.902,23.96136
C1,,,13.903,23.99404
C1,,,13.903,24.01145
C1,,,13.904,24.02724
C1,,,13.905,24.0451
C1,,,13.906,24.04372
C1,,,13.907,24.05925
C1,,,13.908,24.07898
C1,,,13.908,24.08904
C1,,,13.909,24.11738
C1,,,13.91,24.14035
C1,,,13.911,24.14992
C1,,,13.912,24.1605
C1,,,13.913,24.18383
C1,,,13.913,24.21121
C1,,,13.914,24.2169
C1,,,13.915,24.23274
C1,,,13.916,24.25838
C1,,,13.917,24.26903
C1,,,13.918,24.29533
C1,,,13.918,24.31798
C1,,,13.919,24.3252
C1,,,13.92,24.35299
C1,,,13.921,24.38735
C1,,,13.922,24.40675
C1,,,13.923,24.41514
C1,,,13.923,24.43598
C1,,,13.924,24.45534
C1,,,13.925,24.46355
C1,,,13.926,24.50431
C1,,,13.927,24.551
C1,,,13.928,24.56118
C1,,,13.928,24.55573
C1,,,13.929,24.56239
C1,,,13.93,24.59661
C1,,,13.931,24.63409
C1,,,13.932,24.63767
C1,,,13.933,24.64491
C1,,,13.933,24.67503
C1,,,13.934,24.70291
C1,,,13.935,24.73131
C1,,,13.936,24.76222
C1,,,13.937,24.79098
C1,,,13.938,24.79252
C1,,,13.938,24.81425
C1,,,13.939,24.85018
C1,,,13.94,24.84248
C1,,,13.941,24.84167
C1,,,13.942,24.88523
C1,,,13.943,24.93325
C1,,,13.943,24.95402
C1,,,13.944,24.9714
C1,,,13.945,24.97428
C1,,,13.946,24.97253
C1,,,13.947,24.99881
C1,,,13.948,25.00941
C1,,,13.948,25.00555
C1,,,13.949,25.04664
C1,,,13.95,25.0952
C1,,,13.951,25.11667
C1,,,13.952,25.13697
C1,,,13.953,25.16236
C1,,,13.953,25.17261
C1,,,13.954,25.17048
C1,,,13.955,25.188
C1,,,13.956,25.20432
C1,,,13.957,25.22715
C1,,,13.958,25.2583
C1,,,13.958,25.27119
C1,,,13.959,25.29904
C1,,,13.96,25.31395
C1,,,13.961,25.32057
C1,,,13.962,25.35481
C1,,,13.963,25.39735
C1,,,13.963,25.42274
C1,,,13.964,25.43011
C1,,,13.965,25.4443
C1,,,13.966,25.47295
C1,,,13.967,25.50285
C1,,,13.968,25.50986
C1,,,13.968,25.50219
C1,,,13.969,25.50903
C1,,,13.97,25.53015
C1,,,13.971,25.56981
C1,,,13.972,25.60709
C1,,,13.973,25.62201
C1,,,13.973,25.63529
C1,,,13.974,25.64677
C1,,,13.975,25.65565
C1,,,13.976,25.67669
C1,,,13.977,25.70631
C1,,,13.978,25.73693
C1,,,13.978,25.76664
C1,,,13.979,25.79406
C1,,,13.98,25.80937
C1,,,13.981,25.81884
C1,,,13.982,25.84678
C1,,,13.983,25.87584
C1,,,13.983,25.88177
C1,,,13.984,25.882
C1,,,13.985,25.89671
C1,,,13.986,25.92811
C1,,,13.987,25.95103
C1,,,13.988,25.96558
C1,,,13.988,25.99237
C1,,,13.989,26.00553
C1,,,13.99,26.00956
C1,,,13.991,26.0221
C1,,,13.992,26.0363
C1,,,13.993,26.06675
C1,,,13.993,26.09563
C1,,,13.994,26.10634
C1,,,13.995,26.12268
C1,,,13.996,26.15109
C1,,,13.997,26.18346
C1,,,13.998,26.21262
C1,,,13.998,26.23984
C1,,,13.999,26.26662
C1,,,14,26.28273
C1,,,14.001,26.29655
C1,,,14.002,26.31377
C1,,,14.003,26.32892
C1,,,14.003,26.34725
C1,,,14.004,26.3678
C1,,,14.005,26.38211
C1,,,14.006,26.39216
C1,,,14.007,26.4139
C1,,,14.008,26.45089
C1,,,14.008,26.47156
C1,,,14.009,26.49559
C1,,,14.01,26.52475
C1,,,14.011,26.54332
C1,,,14.012,26.5478
C1,,,14.012,26.5573
C1,,,14.013,26.57824
C1,,,14.014,26.6013
C1,,,14.015,26.62835
C1,,,14.016,26.64765
C1,,,14.017,26.658
C1,,,14.017,26.67517
C1,,,14.018,26.68423
C1,,,14.019,26.69182
C1,,,14.02,26.73335
C1,,,14.021,26.76489
C1,,,14.022,26.76199
C1,,,14.022,26.78082
C1,,,14.023,26.81251
C1,,,14.024,26.8317
C1,,,14.025,26.8526
C1,,,14.026,26.86422
C1,,,14.027,26.88174
C1,,,14.027,26.90829
C1,,,14.028,26.92517
C1,,,14.029,26.94446
C1,,,14.03,26.97959
C1,,,14.031,27.00243
C1,,,14.032,27.00431
C1,,,14.032,27.01026
C1,,,14.033,27.03444
C1,,,14.034,27.06585
C1,,,14.035,27.07712
C1,,,14.036,27.09346
C1,,,14.037,27.12223
C1,,,14.037,27.14283
C1,,,14.038,27.16961
C1,,,14.039,27.18434
C1,,,14.04,27.1874
C1,,,14.041,27.21454
C1,,,14.042,27.23968
C1,,,14.042,27.25211
C1,,,14.043,27.27688
C1,,,14.044,27.29714
C1,,,14.045,27.31135
C1,,,14.046,27.31987
C1,,,14.047,27.33263
C1,,,14.047,27.35637
C1,,,14.048,27.37502
C1,,,14.049,27.39261
C1,,,14.05,27.41418
C1,,,14.051,27.4284
C1,,,14.052,27.45379
C1,,,14.052,27.4994
C1,,,14.053,27.53139
C1,,,14.054,27.56695
C1,,,14.055,27.58528
C1,,,14.056,27.56896
C1,,,14.057,27.56526
C1,,,14.057,27.58316
C1,,,14.058,27.6142
C1,,,14.059,27.64729
C1,,,14.06,27.65603
C1,,,14.061,27.66554
C1,,,14.062,27.6901
C1,,,14.062,27.71927
C1,,,14.063,27.75836
C1,,,14.064,27.76767
C1,,,14.065,27.76654
C1,,,14.066,27.77824
C1,,,14.067,27.8042
C1,,,14.067,27.84155
C1,,,14.068,27.86594
C1,,,14.069,27.86424
C1,,,14.07,27.86572
C1,,,14.071,27.90156
C1,,,14.072,27.91852
C1,,,14.072,27.92305
C1,,,14.073,27.94201
C1,,,14.074,27.96044
C1,,,14.075,27.99757
C1,,,14.076,28.02546
C1,,,14.077,28.05874
C1,,,14.077,28.08901
C1,,,14.078,28.09943
C1,,,14.079,28.12018
C1,,,14.08,28.13062
C1,,,14.081,28.14717
C1,,,14.082,28.16548
C1,,,14.082,28.17202
C1,,,14.083,28.18638
C1,,,14.084,28.22499
C1,,,14.085,28.24666
C1,,,14.086,28.24325
C1,,,14.087,28.28213
C1,,,14.087,28.31216
C1,,,14.088,28.31747
C1,,,14.089,28.34204
C1,,,14.09,28.35721
C1,,,14.091,28.37703
C1,,,14.092,28.40365
C1,,,14.092,28.41854
C1,,,14.093,28.43051
C1,,,14.094,28.45254
C1,,,14.095,28.47998
C1,,,14.096,28.49043
C1,,,14.097,28.49455
C1,,,14.097,28.51736
C1,,,14.098,28.54514
C1,,,14.099,28.56141
C1,,,14.1,28.57385
C1,,,14.101,28.60137
C1,,,14.102,28.64182
C1,,,14.102,28.66612
C1,,,14.103,28.66306
C1,,,14.104,28.66607
C1,,,14.105,28.70106
C1,,,14.106,28.72808
C1,,,14.107,28.75865
C1,,,14.107,28.7832
C1,,,14.108,28.7634
C1,,,14.109,28.76968
C1,,,14.11,28.81931
C1,,,14.111,28.83903
C1,,,14.112,28.83248
C1,,,14.112,28.84803
C1,,,14.113,28.88235
C1,,,14.114,28.89538
C1,,,14.115,28.92094
C1,,,14.116,28.95296
C1,,,14.117,28.96823
C1,,,14.117,28.98306
C1,,,14.118,28.99614
C1,,,14.119,29.01032
C1,,,14.12,29.02128
C1,,,14.121,29.02099
C1,,,14.122,29.03189
C1,,,14.122,29.058
C1,,,14.123,29.07986
C1,,,14.124,29.09728
C1,,,14.125,29.14166
C1,,,14.126,29.19145
C1,,,14.127,29.20878
C1,,,14.127,29.19744
C1,,,14.128,29.19214
C1,,,14.129,29.2221
C1,,,14.13,29.25499
C1,,,14.131,29.26139
C1,,,14.132,29.25735
C1,,,14.132,29.26687
C1,,,14.133,29.28446
C1,,,14.134,29.32369
C1,,,14.135,29.37175
C1,,,14.136,29.38747
C1,,,14.137,29.37794
C1,,,14.137,29.38177
C1,,,14.138,29.40354
C1,,,14.139,29.41446
C1,,,14.14,29.42379
C1,,,14.141,29.43747
C1,,,14.142,29.46987
C1,,,14.142,29.47875
C1,,,14.143,29.4863
C1,,,14.144,29.51973
C1,,,14.145,29.53942
C1,,,14.146,29.54394
C1,,,14.147,29.56588
C1,,,14.147,29.60033
C1,,,14.148,29.61431
C1,,,14.149,29.63783
C1,,,14.15,29.64943
C1,,,14.151,29.6517
C1,,,14.152,29.66287
C1,,,14.152,29.67819
C1,,,14.153,29.68332
C1,,,14.154,29.6901
C1,,,14.155,29.71884
C1,,,14.156,29.7368
C1,,,14.156,29.74449
C1,,,14.157,29.76099
C1,,,14.158,29.79348
C1,,,14.159,29.82331
C1,,,14.16,29.85208
C1,,,14.161,29.88831
C1,,,14.161,29.89584
C1,,,14.162,29.90103
C1,,,14.163,29.93591
C1,,,14.164,29.95547
C1,,,14.165,29.9682
C1,,,14.166,29.9834
C1,,,14.166,29.99074
C1,,,14.167,30.00587
C1,,,14.168,30.0144
C1,,,14.169,30.03095
C1,,,14.17,30.05976
C1,,,14.171,30.07498
C1,,,14.171,30.09502
C1,,,14.172,30.11869
C1,,,14.173,30.11328
C1,,,14.174,30.12946
C1,,,14.175,30.1895
C1,,,14.176,30.1953
C1,,,14.176,30.18619
C1,,,14.177,30.21449
C1,,,14.178,30.22632
C1,,,14.179,30.23964
C1,,,14.18,30.24887
C1,,,14.181,30.26639
C1,,,14.181,30.28235
C1,,,14.182,30.29974
C1,,,14.183,30.31985
C1,,,14.184,30.32837
C1,,,14.185,30.3338
C1,,,14.186,30.36174
C1,,,14.186,30.41158
C1,,,14.187,30.42164
C1,,,14.188,30.40228
C1,,,14.189,30.41418
C1,,,14.19,30.43477
C1,,,14.191,30.43093
C1,,,14.191,30.42501
C1,,,14.192,30.46158
C1,,,14.193,30.50945
C1,,,14.194,30.53189
C1,,,14.195,30.54207
C1,,,14.196,30.53876
C1,,,14.196,30.56161
C1,,,14.197,30.585
C1,,,14.198,30.61365
C1,,,14.199,30.65218
C1,,,14.2,30.67264
C1,,,14.201,30.68237
C1,,,14.201,30.68633
C1,,,14.202,30.71106
C1,,,14.203,30.73402
C1,,,14.204,30.7277
C1,,,14.205,30.7444
C1,,,14.206,30.7884
C1,,,14.206,30.81417
C1,,,14.207,30.81272
C1,,,14.208,30.81028
C1,,,14.209,30.81477
C1,,,14.21,30.80453
C1,,,14.211,30.80864
C1,,,14.211,30.84112
C1,,,14.212,30.88284
C1,,,14.213,30.90091
C1,,,14.214,30.91516
C1,,,14.215,30.93155
C1,,,14.216,30.94776
C1,,,14.216,30.9736
C1,,,14.217,30.99819
C1,,,14.218,31.018
C1,,,14.219,31.00042
C1,,,14.22,30.99491
C1,,,14.221,31.05904
C1,,,14.221,31.05995
C1,,,14.222,31.03651
C1,,,14.223,31.0829
C1,,,14.224,31.09737
C1,,,14.225,31.09589
C1,,,14.226,31.11038
C1,,,14.226,31.13698
C1,,,14.227,31.13749
C1,,,14.228,31.15936
C1,,,14.229,31.19221
C1,,,14.23,31.18531
C1,,,14.231,31.20298
C1,,,14.231,31.20704
C1,,,14.232,31.21571
C1,,,14.233,31.23148
C1,,,14.234,31.2582
C1,,,14.235,31.27872
C1,,,14.236,31.28194
C1,,,14.236,31.30696
C1,,,14.237,31.3258
C1,,,14.238,31.32352
C1,,,14.239,31.34165
C1,,,14.24,31.35811
C1,,,14.241,31.36353
C1,,,14.241,31.40824
C1,,,14.242,31.41387
C1,,,14.243,31.37062
C1,,,14.244,31.38651
C1,,,14.245,31.42779
C1,,,14.246,31.45806
C1,,,14.246,31.48291
C1,,,14.247,31.50018
C1,,,14.248,31.50827
C1,,,14.249,31.50105
C1,,,14.25,31.48824
C1,,,14.251,31.51587
C1,,,14.251,31.54138
C1,,,14.252,31.55159
C1,,,14.253,31.55496
C1,,,14.254,31.56989
C1,,,14.255,31.59558
C1,,,14.256,31.60608
C1,,,14.256,31.61687
C1,,,14.257,31.64408
C1,,,14.258,31.68732
C1,,,14.259,31.69383
C1,,,14.26,31.6946
C1,,,14.261,31.70125
C1,,,14.261,31.69154
C1,,,14.262,31.69741
C1,,,14.263,31.70747
C1,,,14.264,31.7097
C1,,,14.265,31.73725
C1,,,14.266,31.77495
C1,,,14.266,31.78272
C1,,,14.267,31.7892
C1,,,14.268,31.79959
C1,,,14.269,31.79446
C1,,,14.27,31.81387
C1,,,14.271,31.84869
C1,,,14.271,31.85285
C1,,,14.272,31.87156
C1,,,14.273,31.91242
C1,,,14.274,31.91909
C1,,,14.275,31.89773
C1,,,14.276,31.9005
C1,,,14.276,31.92256
C1,,,14.277,31.95377
C1,,,14.278,31.99227
C1,,,14.279,31.96701
C1,,,14.28,31.95449
C1,,,14.281,31.98204
C1,,,14.281,32.00399
C1,,,14.282,32.03034
C1,,,14.283,32.02726
C1,,,14.284,32.02701
C1,,,14.285,32.02177
C1,,,14.286,32.04678
C1,,,14.286,32.07928
C1,,,14.287,32.06813
C1,,,14.288,32.07264
C1,,,14.289,32.08341
C1,,,14.29,32.09801
C1,,,14.291,32.11374
C1,,,14.291,32.11474
C1,,,14.292,32.1185
C1,,,14.293,32.14499
C1,,,14.294,32.16267
C1,,,14.295,32.1786
C1,,,14.296,32.1784
C1,,,14.296,32.1708
C1,,,14.297,32.17338
C1,,,14.298,32.16514
C1,,,14.299,32.17653
C1,,,14.3,32.23252
C1,,,14.3,32.24796
C1,,,14.301,32.2316
C1,,,14.302,32.2509
C1,,,14.303,32.25742
C1,,,14.304,32.26161
C1,,,14.305,32.26839
C1,,,14.305,32.30662
C1,,,14.306,32.34765
C1,,,14.307,32.35316
C1,,,14.308,32.35291
C1,,,14.309,32.34993
C1,,,14.31,32.38906
C1,,,14.31,32.41339
C1,,,14.311,32.38715
C1,,,14.312,32.39009
C1,,,14.313,32.39711
C1,,,14.314,32.40651
C1,,,14.315,32.42649
C1,,,14.315,32.42674
C1,,,14.316,32.44489
C1,,,14.317,32.44059
C1,,,14.318,32.43481
C1,,,14.319,32.46814
C1,,,14.32,32.48016
C1,,,14.32,32.49618
C1,,,14.321,32.50145
C1,,,14.322,32.49435
C1,,,14.323,32.50974
C1,,,14.324,32.51829
C1,,,14.325,32.54532
C1,,,14.325,32.56426
C1,,,14.326,32.57015
C1,,,14.327,32.57104
C1,,,14.328,32.58884
C1,,,14.329,32.60702
C1,,,14.33,32.57211
C1,,,14.33,32.57382
C1,,,14.331,32.6148
C1,,,14.332,32.64566
C1,,,14.333,32.65655
